Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,CryoSleep,Destination,VIP,Cabin_Deck,Cabin_Number,Cabin_Side,Passenger_Group,Passenger_Number,Transported
13.0,118.0,0.0,0.0,754.0,1.0,Earth,False,TRAPPIST-1e,False,F,51,S,0267,01,False
47.0,0.0,231.0,592.0,0.0,0.0,Earth,False,55 Cancri e,False,F,52,S,0269,01,True
63.0,0.0,25.0,128.0,0.0,1240.0,Earth,False,TRAPPIST-1e,False,F,59,P,0270,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,D,9,S,0275,01,True
50.0,44.0,2390.0,0.0,53.0,0.0,Earth,False,55 Cancri e,False,F,61,P,0277,01,True
35.0,0.0,0.0,0.0,888.0,0.0,Earth,False,TRAPPIST-1e,False,00,00,00,0278,01,False
45.0,0.0,97.0,0.0,14.0,333.0,Earth,False,TRAPPIST-1e,False,G,45,P,0278,02,False
19.0,0.0,0.0,2078.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,63,P,0281,01,True
21.0,0.0,918.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,54,S,0282,01,True
29.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,46,P,0283,01,True
22.0,146.0,654.0,1.0,0.0,2.0,Earth,False,TRAPPIST-1e,False,F,64,P,0283,02,True
14.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,E,16,P,0285,01,True
42.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,E,16,P,0285,02,True
57.0,3.0,1281.0,29.0,162.0,13.0,Earth,False,55 Cancri e,False,F,65,P,0286,01,False
39.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,00,00,00,0287,01,True
28.0,0.0,587.0,32.0,6.0,1460.0,Europa,False,TRAPPIST-1e,False,B,12,P,0287,02,False
19.0,0.0,0.0,0.0,0.0,828.0,Earth,False,55 Cancri e,False,F,55,S,0288,01,False
19.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,12,S,0289,01,True
26.0,0.0,4458.0,0.0,1157.0,262.0,Europa,False,55 Cancri e,False,B,7,S,0290,01,True
17.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,7,S,0290,02,True
43.0,0.0,0.0,0.0,0.0,0.0,Europa,False,TRAPPIST-1e,False,B,7,S,0290,03,True
9.0,0.0,0.0,0.0,0.0,0.0,Europa,False,55 Cancri e,False,B,7,S,0290,04,True
40.0,0.0,5840.0,88.0,1090.0,0.0,Europa,False,TRAPPIST-1e,False,D,10,S,0291,01,True
50.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,8,S,0294,01,True
24.0,90.0,2.0,1324.0,17.0,0.0,Earth,False,TRAPPIST-1e,False,G,47,P,0297,01,True
57.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,A,3,P,0298,01,True
16.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,0301,01,False
23.0,0.0,0.0,15.0,0.0,1370.0,Earth,False,TRAPPIST-1e,False,F,67,P,0302,01,False
23.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,41,S,0303,01,True
28.0,0.0,422.0,0.0,1851.0,3854.0,Europa,False,TRAPPIST-1e,False,E,18,S,0304,01,False
23.0,0.0,584.0,0.0,20.0,2469.0,Europa,False,55 Cancri e,False,C,7,P,0305,01,False
23.0,368.0,175.0,259.0,1.0,101.0,Earth,False,TRAPPIST-1e,False,E,19,S,0306,01,False
18.0,0.0,0.0,1359.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,59,S,0307,01,True
18.0,1194.0,0.0,157.0,6.0,0.0,Earth,False,TRAPPIST-1e,False,F,60,S,0309,01,False
67.0,0.0,230.0,0.0,3926.0,241.0,Europa,False,TRAPPIST-1e,False,00,00,00,0310,01,False
60.0,7.0,540.0,1.0,0.0,4.0,Earth,False,PSO J318.5-22,False,F,68,P,0313,01,True
27.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,50,P,0313,02,True
49.0,331.0,0.0,0.0,318.0,0.0,Earth,False,55 Cancri e,False,F,68,P,0313,03,True
0.0,0.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,G,50,P,0313,04,True
26.0,386.0,0.0,74.0,0.0,1330.0,Earth,False,55 Cancri e,False,G,51,P,0314,01,False
35.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,42,S,0315,01,True
24.0,0.0,2628.0,0.0,170.0,0.0,Europa,False,TRAPPIST-1e,False,B,9,S,0316,01,True
20.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,9,S,0316,02,True
18.0,0.0,2.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,44,S,0320,01,False
21.0,0.0,5.0,3.0,0.0,630.6666666666666,Earth,False,TRAPPIST-1e,False,G,44,S,0320,02,False
59.0,1018.0,0.0,209.0,0.0,0.0,Earth,False,TRAPPIST-1e,True,F,61,S,0321,01,False
13.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,45,S,0322,01,False
43.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,53,P,0324,01,False
29.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,47,S,0326,01,False
19.0,17.0,0.0,784.0,0.0,2.0,Earth,False,TRAPPIST-1e,False,00,00,00,0327,01,True
2.0,0.0,0.0,0.0,0.0,0.0,Europa,False,TRAPPIST-1e,False,C,14,S,0330,01,True
32.0,247.0,4651.0,0.0,46.0,202.0,Europa,False,TRAPPIST-1e,False,C,14,S,0330,02,True
33.0,443.0,317.0,0.0,148.0,1260.0,Europa,False,TRAPPIST-1e,False,C,14,S,0330,03,False
25.0,0.0,0.0,251.0,0.0,552.0,Earth,False,TRAPPIST-1e,False,F,72,P,0331,01,False
29.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,73,P,0333,01,True
29.0,2803.0,2.0,211.0,1476.0,0.0,Mars,False,TRAPPIST-1e,False,F,62,S,0334,01,False
44.0,695.0,1.0,16.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,74,P,0336,01,False
2.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,63,S,0337,01,True
19.0,417.0,349.0,634.0,3.0,1057.0,Mars,False,TRAPPIST-1e,False,F,63,S,0337,02,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,False,55 Cancri e,False,F,63,S,0337,03,True
18.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,48,S,0338,01,True
38.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,10,S,0340,01,True
5.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,57,P,0341,01,False
31.0,121.0,0.0,0.0,274.0,907.0,Earth,False,PSO J318.5-22,False,F,76,P,0343,01,False
30.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,E,21,S,0345,01,False
15.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,59,P,0346,01,True
27.0,434.0,0.0,1434.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,64,S,0347,01,False
22.0,142.0,2876.0,202.0,3.0,0.0,Mars,False,TRAPPIST-1e,False,D,12,P,0348,01,True
36.0,520.0,0.0,1865.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,00,00,00,0348,02,True
14.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,60,P,0350,01,True
23.0,2001.0,0.0,2184.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,78,P,0352,01,False
18.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,0355,01,True
36.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,15,P,0356,01,True
41.0,0.0,1198.0,0.0,124.0,572.0,Earth,False,TRAPPIST-1e,False,F,65,S,0357,01,False
50.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,50,S,0358,01,True
32.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,50,S,0358,02,True
26.0,148.0,0.0,453.0,0.0,88.0,Earth,False,PSO J318.5-22,False,F,66,S,0359,01,False
15.0,358.0,212.0,33.0,0.0,112.0,Earth,False,TRAPPIST-1e,False,F,67,S,0360,01,False
33.0,0.0,36.0,0.0,280.0,417.0,Earth,False,55 Cancri e,False,F,68,S,0361,01,True
23.666666666666668,0.0,0.0,0.0,685.0,21.0,Earth,False,55 Cancri e,False,G,51,S,0365,01,False
26.0,2803.0,107.0,2184.0,15.0,4.0,Mars,False,TRAPPIST-1e,False,F,82,P,0368,01,False
61.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,82,P,0368,02,True
24.0,0.0,0.0,592.0,177.0,58.0,Earth,False,TRAPPIST-1e,False,G,53,S,0369,01,True
30.0,0.0,95.0,0.0,441.0,1023.0,Earth,False,TRAPPIST-1e,False,F,83,P,0370,01,False
24.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,84,P,0371,01,True
24.0,0.0,5.0,0.0,2766.0,0.0,Earth,False,TRAPPIST-1e,False,F,85,P,0372,01,False
41.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,62,P,0373,01,False
20.0,0.0,0.0,558.0,0.0,230.0,Earth,False,TRAPPIST-1e,False,E,22,P,0375,01,False
22.0,116.0,0.0,786.0,6.0,0.0,Earth,False,TRAPPIST-1e,False,G,54,S,0376,01,True
63.0,0.0,1068.0,0.0,176.0,3854.0,Europa,False,55 Cancri e,False,C,15,S,0377,01,False
18.0,17.0,215.0,4.0,3926.0,697.0,Europa,False,55 Cancri e,False,B,11,S,0378,01,False
21.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,11,S,0378,02,True
79.0,2803.0,235.0,7.0,2579.0,2175.0,Europa,False,TRAPPIST-1e,False,B,11,S,0378,03,False
56.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,11,S,0378,04,True
13.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,11,S,0378,05,True
33.0,0.0,2491.0,6.0,1173.0,1059.0,Europa,False,TRAPPIST-1e,False,B,11,S,0378,06,False
32.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,11,S,0378,07,True
31.0,198.0,0.0,591.0,0.0,164.0,Earth,False,TRAPPIST-1e,False,G,63,P,0379,01,True
26.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,00,00,00,0380,01,True
18.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,16,P,0381,01,True
38.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,16,P,0381,02,True
23.0,348.0,0.0,0.0,4.0,368.0,Earth,False,TRAPPIST-1e,False,G,64,P,0382,01,False
28.0,82.0,773.0,0.0,3693.0,140.0,Earth,False,TRAPPIST-1e,False,G,55,S,0383,01,False
34.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,55,S,0383,02,False
0.0,0.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,G,56,S,0384,01,True
14.0,3.0,0.0,881.0,25.0,0.0,Earth,False,TRAPPIST-1e,False,G,56,S,0384,02,True
23.0,13.0,747.0,0.0,0.0,128.0,Earth,False,TRAPPIST-1e,False,G,65,P,0385,01,False
49.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,66,P,0387,01,False
14.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,57,S,0388,01,False
18.0,391.0,44.0,356.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,E,23,P,0389,01,False
27.0,69.0,5728.0,0.0,0.0,987.0,Europa,False,PSO J318.5-22,True,C,9,P,0391,01,True
48.0,0.0,111.0,0.0,1508.0,0.0,Earth,False,TRAPPIST-1e,False,E,24,P,0392,01,False
31.0,0.0,5840.0,552.0,3926.0,3854.0,Europa,False,55 Cancri e,True,B,17,P,0395,01,False
61.0,1.0,608.0,0.0,3835.0,1.0,Europa,False,55 Cancri e,False,B,17,P,0395,02,False
18.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,59,S,0396,01,True
45.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,69,S,0397,01,True
22.0,28.0,420.0,36.0,3926.0,3.0,Mars,False,TRAPPIST-1e,False,D,13,S,0398,01,False
30.0,1056.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,True,D,14,S,0401,01,False
30.0,1770.0,0.0,0.0,13.0,0.0,Mars,False,TRAPPIST-1e,False,D,14,S,0401,02,False
32.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,True,D,15,S,0402,01,True
43.0,353.0,896.0,0.0,0.0,2.0,Mars,False,TRAPPIST-1e,True,D,13,P,0403,01,True
17.0,177.0,78.33333333333333,0.0,310.0,7.0,Earth,False,55 Cancri e,False,F,89,P,0405,01,False
23.0,805.3333333333334,21.0,0.0,0.0,1699.0,Earth,False,TRAPPIST-1e,False,G,69,P,0407,01,False
20.0,0.0,465.0,0.0,5.0,223.0,Earth,False,TRAPPIST-1e,False,F,90,P,0407,02,False
39.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,69,P,0407,03,False
35.0,1134.0,113.0,52.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,25,P,0408,01,False
31.0,0.0,0.0,1116.0,2.0,0.0,Mars,False,TRAPPIST-1e,False,F,71,S,0409,01,False
21.0,0.0,150.0,0.0,567.0,0.0,Earth,False,55 Cancri e,False,F,72,S,0410,01,False
16.0,691.0,0.0,101.0,140.0,0.0,Earth,False,TRAPPIST-1e,False,F,91,P,0411,01,False
60.0,0.0,5840.0,2184.0,1537.0,0.0,Europa,False,TRAPPIST-1e,False,C,11,P,0412,01,True
18.0,0.0,157.0,0.0,352.0,60.0,Earth,False,TRAPPIST-1e,False,F,92,P,0413,01,False
42.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,60,S,0415,01,False
68.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,18,P,0417,01,True
22.0,0.0,1170.0,0.0,3926.0,1241.0,Europa,False,55 Cancri e,False,B,18,P,0417,02,False
59.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,18,P,0417,03,True
23.666666666666668,8.0,3584.0,0.0,13.0,57.0,Europa,False,TRAPPIST-1e,False,B,19,P,0423,01,True
37.0,1094.0,2.0,26.0,34.0,1.0,Mars,False,TRAPPIST-1e,False,F,96,P,0425,01,False
3.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,96,P,0425,02,True
31.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,96,P,0425,03,True
31.0,417.0,642.0,2184.0,562.0,792.0,Europa,False,TRAPPIST-1e,False,E,26,P,0427,01,True
29.0,0.0,4118.0,0.0,715.0,3139.0,Europa,False,TRAPPIST-1e,False,C,16,S,0428,01,True
20.0,2.0,5840.0,0.0,2.0,225.0,Europa,False,55 Cancri e,False,A,5,S,0429,01,True
46.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,A,5,S,0429,02,True
29.0,0.0,1026.0,0.0,16.0,0.0,Earth,False,TRAPPIST-1e,False,F,75,S,0430,01,True
43.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,97,P,0431,01,True
17.0,1483.0,10.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,76,S,0432,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Europa,False,55 Cancri e,False,B,20,P,0433,01,True
47.0,4.0,891.0,0.0,2962.0,3656.0,Europa,False,TRAPPIST-1e,False,B,20,P,0433,02,False
45.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,77,S,0434,01,True
17.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,62,S,0435,01,True
10.0,0.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,G,63,S,0436,01,True
56.0,46.0,11.0,0.0,622.0,0.0,Earth,False,PSO J318.5-22,False,G,63,S,0436,02,False
39.0,382.0,0.0,22.0,467.0,0.0,Earth,False,TRAPPIST-1e,False,F,78,S,0437,01,False
40.0,7.0,0.0,840.0,26.0,0.0,Earth,False,PSO J318.5-22,False,F,78,S,0437,02,False
40.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,13,S,0438,01,True
34.0,0.0,5637.0,45.0,1936.0,56.0,Europa,False,55 Cancri e,False,C,13,P,0439,01,False
32.0,0.0,0.0,0.0,722.0,0.0,Earth,False,55 Cancri e,False,F,79,S,0441,01,False
35.0,7.0,1043.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,98,P,0442,01,False
32.0,2484.0,429.0,102.0,0.0,0.0,Mars,False,TRAPPIST-1e,True,D,15,P,0444,01,False
26.0,1869.0,0.0,136.0,0.0,0.0,Earth,False,TRAPPIST-1e,True,F,99,P,0444,02,False
25.0,1352.0,0.0,0.0,24.0,799.0,Earth,False,TRAPPIST-1e,False,F,80,S,0445,01,False
26.0,0.0,0.0,0.0,77.0,715.0,Earth,False,TRAPPIST-1e,False,E,25,S,0445,02,False
22.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,21,P,0446,01,True
22.0,9.0,0.0,795.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,81,S,0447,01,True
24.0,757.0,0.0,0.0,32.0,0.0,Earth,False,TRAPPIST-1e,False,E,27,P,0448,01,False
32.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,71,P,0448,02,True
11.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,64,S,0449,01,True
22.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,E,26,S,0452,01,True
19.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,14,S,0453,01,True
34.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,00,00,00,0453,02,True
74.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,14,S,0453,03,True
28.0,5.0,4288.0,0.0,745.0,5.0,Europa,False,55 Cancri e,True,B,15,S,0454,01,True
42.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,15,S,0454,02,True
43.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,15,S,0454,03,True
55.0,210.0,185.0,188.0,59.0,73.0,Earth,False,TRAPPIST-1e,False,F,83,S,0456,01,False
19.0,0.0,0.0,747.0,26.0,0.0,Earth,False,PSO J318.5-22,False,G,72,P,0457,01,True
6.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,72,P,0457,02,False
7.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,72,P,0457,03,False
28.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,D,16,S,0458,01,True
15.0,2156.0,0.0,0.0,59.0,2.0,Earth,False,TRAPPIST-1e,False,F,84,S,0459,01,False
24.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,65,S,0460,01,True
31.0,0.0,869.0,0.0,0.0,0.0,Earth,False,PSO J318.5-22,False,E,27,S,0461,01,True
22.0,0.0,70.0,182.0,612.0,20.0,Earth,False,TRAPPIST-1e,False,F,85,S,0461,02,True
1.0,0.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,G,66,S,0461,03,True
50.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,67,S,0462,01,False
34.0,865.0,0.0,257.0,0.0,35.0,Mars,False,TRAPPIST-1e,False,F,100,P,0463,01,False
14.0,928.0,852.0,81.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,100,P,0463,02,False
19.0,4.0,10.0,0.0,1178.0,428.0,Earth,False,TRAPPIST-1e,False,E,28,P,0465,01,False
18.666666666666668,0.0,654.0,22.0,146.0,4.0,Earth,False,TRAPPIST-1e,False,E,28,P,0465,02,True
36.0,0.0,0.0,863.0,1.0,1.0,Earth,False,TRAPPIST-1e,False,F,101,P,0466,01,False
34.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,0468,01,False
25.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,86,S,0470,01,True
36.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,F,86,S,0470,02,True
16.0,0.0,45.0,2.0,3926.0,170.0,Europa,False,TRAPPIST-1e,False,B,22,P,0471,01,False
30.0,0.0,5840.0,0.0,0.0,4.0,Europa,False,55 Cancri e,False,B,22,P,0471,02,True
37.0,0.0,10.0,544.0,9.0,299.0,Earth,False,PSO J318.5-22,False,F,87,S,0472,01,False
15.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,69,S,0474,01,True
36.0,0.0,0.0,38.0,9.0,943.0,Earth,False,TRAPPIST-1e,False,E,29,P,0475,01,False
27.0,1070.6666666666667,6.0,145.0,144.0,0.0,Mars,False,PSO J318.5-22,False,F,103,P,0476,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,103,P,0476,02,True
12.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,103,P,0476,03,True
22.0,0.0,5.0,0.0,1619.0,0.0,Earth,False,TRAPPIST-1e,False,E,30,P,0477,01,False
27.0,749.3333333333334,34.0,23.0,0.0,275.0,Earth,False,TRAPPIST-1e,False,G,74,P,0480,01,False
13.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,70,S,0481,01,True
27.0,0.0,118.0,0.0,5.0,665.0,Earth,False,TRAPPIST-1e,False,E,28,S,0482,01,False
28.0,0.0,14.0,0.0,0.0,615.0,Earth,False,TRAPPIST-1e,False,F,88,S,0482,02,False
21.0,0.0,33.0,0.0,3348.0,55.0,Europa,False,55 Cancri e,False,B,17,S,0485,01,False
39.0,172.0,1794.0,12.0,3926.0,246.0,Europa,False,TRAPPIST-1e,False,C,19,S,0487,01,False
28.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,76,P,0488,01,False
14.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,71,S,0490,01,True
27.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,00,00,00,0498,01,True
46.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,18,S,0498,02,True
27.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,89,S,0499,01,True
21.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,29,S,0499,02,False
21.0,513.0,0.0,1749.0,82.0,0.0,Mars,False,55 Cancri e,False,D,19,P,0500,01,True
42.0,0.0,929.0,967.0,16.666666666666668,481.0,Europa,False,TRAPPIST-1e,False,E,32,P,0501,01,False
22.0,10.0,0.0,817.0,471.0,0.0,Mars,False,TRAPPIST-1e,False,00,00,00,0502,01,False
10.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,90,S,0503,01,True
43.0,1821.0,0.0,47.0,29.0,0.0,Mars,False,TRAPPIST-1e,False,F,90,S,0503,02,False
42.0,1246.0,35.0,16.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,31,S,0503,03,False
18.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,19,S,0504,01,True
54.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,19,S,0504,02,True
24.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,19,S,0504,03,True
64.0,0.0,1737.0,11.0,401.0,752.0,Europa,False,TRAPPIST-1e,False,B,19,S,0504,04,False
18.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,19,S,0504,05,True
53.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,B,19,S,0504,06,True
23.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,91,S,0506,01,True
39.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,74,S,0507,01,True
59.0,0.0,5840.0,0.0,323.0,0.0,Europa,False,TRAPPIST-1e,False,C,16,P,0510,01,True
32.0,0.0,5755.0,0.0,59.0,122.0,Europa,False,55 Cancri e,False,D,18,S,0512,01,True
55.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,D,18,S,0512,02,True
21.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,78,P,0513,01,True
50.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,20,S,0515,01,True
55.0,113.0,2492.0,41.0,0.0,2376.0,Europa,False,55 Cancri e,False,A,6,S,0516,01,False
27.333333333333332,1445.0,0.0,1.0,2.0,73.0,Earth,False,TRAPPIST-1e,False,F,109,P,0517,01,False
35.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,F,92,S,0518,01,True
27.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,77,S,0519,01,True
55.0,62.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,78,S,0520,01,False
23.0,39.0,263.0,0.0,0.0,191.0,Earth,False,TRAPPIST-1e,False,E,32,S,0521,01,True
42.0,0.0,0.0,750.0,0.0,156.0,Earth,False,TRAPPIST-1e,False,E,33,P,0522,01,False
35.0,553.0,213.0,1733.0,0.0,6.0,Earth,False,TRAPPIST-1e,False,E,33,S,0523,01,True
47.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,0525,01,True
41.333333333333336,1172.0,11.0,3.0,0.0,4.0,Mars,False,55 Cancri e,False,F,93,S,0527,01,False
34.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,93,S,0527,02,True
46.0,0.0,1119.0,0.0,3427.0,3854.0,Europa,False,TRAPPIST-1e,False,C,17,P,0528,01,False
26.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,81,P,0529,01,False
1.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,82,P,0531,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,82,P,0531,02,True
33.0,20.0,0.0,384.0,557.0,0.0,Mars,False,TRAPPIST-1e,False,D,21,P,0533,01,False
